isocode,year,rgdpch,rgdpwok,kc,POP,openk,XRAT,rgdpl,ki,rgdptt
COM,1968,1181.460616,3983.942638,61.00657259,223.443,31.27506065,247.5626068,1180.389512,28.4917983,1177.235407
COM,1969,1116.985831,3777.790905,64.44046312,229.732,36.64337154,259.9584045,1118.041777,28.17949189,1115.021925
COM,1970,1212.039563,4112.86903,54.40558603,236.252,44.22926693,276.4007948,1202.867796,38.24022655,1197.853857
COM,1971,1228.865058,4179.479751,54.39917791,243.014,44.21126004,275.3543126,1219.567612,38.26772819,1214.483499
COM,1972,1220.742267,4162.783731,54.40611473,250.027,44.20456964,252.0254918,1211.503964,38.25191096,1206.46532
COM,1973,1272.847811,4355.498813,54.41146676,257.303,44.27197943,222.8872943,1263.218982,38.2010324,1257.942282
COM,1974,1274.803688,4373.249042,54.37996021,264.851,44.15725807,240.7026279,1265.112113,38.3502046,1259.836383
COM,1975,1319.015909,4541.90274,54.42692859,272.685,44.18449511,214.3110843,1309.017854,38.20445146,1303.612089
COM,1976,1283.770381,4433.095222,54.42753426,280.815,44.47435235,238.9484694,1274.074946,38.04828838,1268.683228
COM,1977,1233.317042,4273.892839,54.28562095,304.739,43.81375086,245.6776047,1223.698964,38.79686706,1218.62157
COM,1978,1229.431854,4274.932988,54.56807302,313.97,44.26634498,225.653948,1220.01474,37.76644953,1215.125632
COM,1979,1305.639193,4546.335287,54.42935554,323.557,45.34596753,212.7198417,1295.696416,37.57869819,1289.812571
COM,1980,1377.385989,4818.029012,53.86400547,333.514,41.85114558,211.277765,1365.442067,41.02084704,1360.105701
COM,1981,1370.4991,4822.212106,55.42615267,340.879,45.64131031,271.7291499,1360.277123,34.6360766,1355.428362
COM,1982,1432.712469,5080.381056,54.0114079,348.82,48.59880699,328.6034681,1421.45864,37.01301441,1412.686217
COM,1983,1454.77579,5190.037759,54.75043911,357.203,48.66659456,381.0628069,1444.128937,36.35086844,1461.075235
COM,1984,1519.459173,5445.728395,52.21180329,366.026,45.57867138,436.952963,1506.826342,43.70848528,1474.002791
COM,1985,1465.350516,5257.331473,53.6043683,375.3,47.4829639,449.2591557,1455.723595,34.79032318,1447.250275
COM,1986,1430.337229,5118.164756,54.35795387,385.045,46.18238746,346.302969,1422.777541,29.52067076,1437.763433
COM,1987,1413.315759,5033.342032,54.68028523,395.282,45.67083199,300.5340157,1405.917809,29.69358535,1404.556872
COM,1988,1394.187133,4933.151689,55.83750586,406.029,46.74320665,297.8456949,1389.647214,25.70168582,1392.829112
COM,1989,1317.556829,4613.588094,59.04383541,417.307,43.81073326,319.0055962,1316.512146,22.30649246,1320.24936
COM,1990,1279.253118,4446.374332,61.22037311,429.136,40.17212515,272.2624808,1277.238059,23.38389392,1277.241584
COM,1991,1228.314701,4227.801784,63.35950669,441.535,44.84356846,282.1045183,1231.586164,19.14200299,1233.953564
COM,1992,1225.907041,4176.318153,64.71730967,454.525,52.63146919,264.6895578,1218.667445,31.2878337,1209.765479
COM,1993,1194.026092,4023.950843,64.24925815,468.101,55.79605647,283.16018,1190.439357,25.2235554,1161.080698
COM,1994,1093.022848,3641.88198,63.24417557,482.255,51.81335023,416.398821,1089.819927,24.63073527,974.3965319
COM,1995,1175.192385,3876.79579,55.70867154,497.008,42.09279353,374.3570933,1173.527614,22.68257444,1066.610006
COM,1996,1104.103983,3597.748064,57.20669787,512.315,41.13644931,383.6599915,1100.944766,24.01938362,1005.753443
COM,1997,1079.213568,3479.905628,65.35058424,528.122,44.26543,437.7470875,1079.094015,19.39907469,988.3173155
COM,1998,1044.599257,3330.102323,65.74628021,544.435,36.17352513,442.4588359,1043.765319,22.09971411,985.7616037
COM,1999,1015.681621,3207.86434,70.28094305,561.261,39.72257069,461.7745836,1014.895834,19.40497761,978.1672093
COM,2000,945.7672344,2961.95831,82.39895815,578.626,46.32584335,533.9824772,945.5704804,13.41533561,945.5681036
COM,2001,979.7592838,3051.051867,75.58687997,596.457,42.10358121,549.7791597,980.251234,12.92062239,980.2478281
COM,2002,1003.257565,3108.021966,72.58886452,614.67,41.70588093,522.7414184,1003.941007,13.96395624,1003.945906
COM,2003,975.8177126,3007.118677,75.9706757,633.272,44.68541675,435.9004569,976.3845091,13.36652462,976.3725199
COM,2004,936.6111107,2874.189354,81.40464746,652.26,44.54104137,396.2138083,936.7679714,12.25398755,936.7722052
COM,2005,939.8249878,2878.415478,86.03414594,671.638,46.74338284,395.6013082,939.8249878,12.29852367,939.8249878
COM,2006,926.8856868,2829.100817,87.84500452,691.37,49.21123716,392.1677815,926.8856867,12.14567813,926.8949598
COM,2007,909.2702589,2771.374234,88.52677872,711.417,52.34109227,359.4502696,909.1345906,13.58956311,909.1335907
COM,2008,872.6975144,2655.449891,90.17189929,731.775,59.69076927,335.8541123,872.1049372,17.77893165,881.4833123
COM,2009,852.9003871,2589.001317,92.73908999,752.438,59.15556145,354.139898,852.4094256,15.63522846,861.7042172
COM,2010,856.2210253,2595.475931,90.62756507,773.407,61.32646087,371.4579549,856.2020878,21.50383616,866.2483854
ZAR,1950,529.0913607,1257.557347,66.37196118,13568.762,6.342060412,1.67E-13,520.8124717,26.49056047,612.640086
ZAR,1951,629.2493222,1495.615251,64.67676273,13831.813,5.59192267,1.67E-13,619.2277373,29.00206917,679.6807904
ZAR,1952,691.4829725,1643.533721,61.05597874,14100.005,5.484272615,1.67E-13,679.7768668,33.20290026,695.9542562
ZAR,1953,759.1984011,1804.481415,59.97263063,14373.435,5.130549802,1.67E-13,746.2526372,34.43581106,758.1777883
ZAR,1954,770.1211485,1830.44287,62.02293557,14657.484,5.194949113,1.67E-13,756.721096,32.45743032,773.0444574
ZAR,1955,805.4322694,1914.37121,62.65810994,14952.568,5.104624866,1.67E-13,791.445443,32.00282927,817.5309933
ZAR,1956,824.6900433,1960.14356,63.56699081,15259.279,5.329056151,1.67E-13,810.4948044,31.03004172,833.6944103
ZAR,1957,806.6512971,1917.268624,64.70249181,15577.932,5.332244947,1.67E-13,793.3194757,29.71335253,763.0457654
ZAR,1958,744.2682432,1768.995049,67.75672026,15909.008,5.379568264,1.67E-13,733.5621484,26.09755087,735.7882754
ZAR,1959,704.3221488,1674.050191,70.76153491,16253.014,6.725465691,1.67E-13,695.3337558,22.42615607,740.3406348
ZAR,1960,696.4911009,1655.437163,78.1946187,16610.482,7.881697557,1.67E-13,691.2951498,14.48457092,744.1195083
ZAR,1961,611.9206134,1457.726522,79.71777621,16964.231,8.396805457,1.72E-13,607.773788,13.40801492,634.1585414
ZAR,1962,685.0806047,1635.719089,85.49160186,17486.434,6.546796085,2.13E-13,681.4720719,7.613084132,704.9336311
ZAR,1963,773.119263,1850.12838,75.71534532,18027.167,5.0626827,2.55E-13,765.8625876,19.2957999,902.5120433
ZAR,1964,750.6160425,1800.378377,74.01935356,18432.651,6.178446382,5.50E-13,743.1969564,20.91851008,807.9091859
ZAR,1965,739.4468807,1777.647996,74.15242235,18855.509,5.644149859,5.50E-13,731.806856,20.87202836,812.6165121
ZAR,1966,759.8847303,1830.971646,77.34651843,19343.383,5.730383661,5.50E-13,752.562487,17.95440541,785.4403951
ZAR,1967,715.65332,1728.359146,78.36902733,19941.073,5.222934302,1.15E-12,709.0559975,16.49891372,751.3177509
ZAR,1968,703.6833199,1703.3671,75.85238651,20570.629,7.162074396,1.67E-12,696.2220717,17.04290954,697.9369103
ZAR,1969,778.6251843,1889.128272,72.68498227,21178.812,6.616422465,1.67E-12,769.5263841,21.16166343,779.7220348
ZAR,1970,748.2487852,1819.63106,70.65013562,21780.955,7.727330992,1.67E-12,738.2406362,22.12032398,733.1894387
ZAR,1971,836.9058318,2046.446562,68.40492012,22385.56,7.610092655,1.67E-12,825.8655105,25.70230512,746.8010344
ZAR,1972,806.0982162,1982.035618,68.14817348,23007.669,8.117468562,1.67E-12,795.5382155,25.76959545,693.9265938
ZAR,1973,828.9359221,2049.545046,67.28992944,23668.471,7.923485766,1.67E-12,817.9769242,26.4703499,757.3629282
ZAR,1974,831.8939866,2068.383134,65.18951036,24333.992,9.021886793,1.67E-12,820.4483006,27.71242848,751.2597524
ZAR,1975,745.2783024,1863.466583,65.94178294,25032.227,8.963723076,1.67E-12,735.2133059,27.6477604,605.069743
ZAR,1976,675.842549,1699.427251,68.98761613,25740.503,14.00051814,2.64E-12,667.5981356,23.06403713,541.1903936
ZAR,1977,752.6333688,1903.304954,56.67683394,26482.646,14.64242524,2.86E-12,739.4046729,37.02099507,562.2308024
ZAR,1978,605.969599,1541.19542,67.95690665,27315.131,18.54030733,2.79E-12,597.3968342,20.86835256,528.522361
ZAR,1979,645.9082378,1652.243023,59.71620842,28202.122,15.04083498,5.76E-12,633.7652578,32.20216579,621.6920307
ZAR,1980,684.6341797,1761.458198,52.53370516,29010.855,17.02849451,9.33E-12,669.9839299,38.99314574,623.6218516
ZAR,1981,651.7863191,1681.213974,59.33643483,29806.317,16.05806849,1.46E-11,638.7836568,33.53344392,576.2436006
ZAR,1982,596.2880966,1542.318089,65.18974898,30647.148,14.88263391,1.92E-11,585.606425,27.42780866,571.8895499
ZAR,1983,617.5829335,1602.121759,61.17487208,31445.744,18.76995045,4.30E-11,605.9697243,30.41727051,592.8146986
ZAR,1984,654.1533367,1707.21351,57.61856365,32341.528,27.79737422,1.20E-10,642.2951323,30.09607518,725.5840437
